#Teff log_g M_div_h F606W F814W 
3789.4737 3.9473684 0.5 -1.322 0.495
4052.6316 3.9473684 -2.5 -0.38 0.673
4052.6316 3.9473684 -2.0714286 -0.4 0.656
4052.6316 3.9473684 -1.6428571 -0.421 0.639
4052.6316 3.9473684 -1.2142857 -0.445 0.621
4052.6316 3.9473684 -0.78571429 -0.478 0.603
4052.6316 3.9473684 -0.35714286 -0.528 0.591
4052.6316 3.9473684 0.071428571 -0.594 0.598
5631.5789 0.26315789 -1.2142857 0.104 0.657
4052.6316 3.9473684 0.5 -0.691 0.613
4315.7895 3.9473684 -2.5 -0.26 0.684
4315.7895 3.9473684 -2.0714286 -0.271 0.666
4315.7895 3.9473684 -1.6428571 -0.286 0.646
4315.7895 3.9473684 -1.2142857 -0.298 0.631
4315.7895 3.9473684 -0.78571429 -0.307 0.627
4315.7895 3.9473684 -0.35714286 -0.313 0.634
4315.7895 3.9473684 0.071428571 -0.318 0.652
4315.7895 3.9473684 0.5 -0.343 0.671
4578.9474 3.9473684 -2.5 -0.163 0.684
5631.5789 0.26315789 -0.78571429 0.12 0.675
4578.9474 3.9473684 -2.0714286 -0.166 0.671
4578.9474 3.9473684 -1.6428571 -0.17 0.657
4578.9474 3.9473684 -1.2142857 -0.171 0.652
4578.9474 3.9473684 -0.78571429 -0.168 0.658
4578.9474 3.9473684 -0.35714286 -0.164 0.668
4578.9474 3.9473684 0.071428571 -0.154 0.687
4578.9474 3.9473684 0.5 -0.15 0.707
4842.1053 3.9473684 -2.5 -0.095 0.669
4842.1053 3.9473684 -2.0714286 -0.09 0.666
4842.1053 3.9473684 -1.6428571 -0.087 0.661
5631.5789 0.26315789 -0.35714286 0.142 0.693
4842.1053 3.9473684 -1.2142857 -0.081 0.662
4842.1053 3.9473684 -0.78571429 -0.071 0.67
4842.1053 3.9473684 -0.35714286 -0.06 0.682
4842.1053 3.9473684 0.071428571 -0.042 0.704
4842.1053 3.9473684 0.5 -0.027 0.726
5105.2632 3.9473684 -2.5 -0.055 0.637
5105.2632 3.9473684 -2.0714286 -0.045 0.643
5105.2632 3.9473684 -1.6428571 -0.035 0.647
5105.2632 3.9473684 -1.2142857 -0.022 0.654
5105.2632 3.9473684 -0.78571429 -0.006 0.666
5631.5789 0.26315789 0.071428571 0.167 0.721
5105.2632 3.9473684 -0.35714286 0.012 0.681
5105.2632 3.9473684 0.071428571 0.036 0.706
5105.2632 3.9473684 0.5 0.058 0.731
5368.4211 3.9473684 -2.5 -0.035 0.595
5368.4211 3.9473684 -2.0714286 -0.023 0.604
5368.4211 3.9473684 -1.6428571 -0.008 0.615
5368.4211 3.9473684 -1.2142857 0.012 0.63
5368.4211 3.9473684 -0.78571429 0.035 0.647
5368.4211 3.9473684 -0.35714286 0.058 0.666
5368.4211 3.9473684 0.071428571 0.088 0.695
5631.5789 0.26315789 0.5 0.193 0.748
5368.4211 3.9473684 0.5 0.116 0.724
5631.5789 3.9473684 -2.5 -0.024 0.55
5631.5789 3.9473684 -2.0714286 -0.012 0.56
5631.5789 3.9473684 -1.6428571 0.005 0.573
5631.5789 3.9473684 -1.2142857 0.029 0.593
5631.5789 3.9473684 -0.78571429 0.058 0.616
5631.5789 3.9473684 -0.35714286 0.086 0.64
5631.5789 3.9473684 0.071428571 0.121 0.671
5631.5789 3.9473684 0.5 0.153 0.705
5894.7368 3.9473684 -2.5 -0.017 0.506
5894.7368 0.26315789 -2.5 0.088 0.58
5894.7368 3.9473684 -2.0714286 -0.005 0.516
5894.7368 3.9473684 -1.6428571 0.011 0.529
5894.7368 3.9473684 -1.2142857 0.036 0.55
5894.7368 3.9473684 -0.78571429 0.068 0.576
5894.7368 3.9473684 -0.35714286 0.101 0.604
5894.7368 3.9473684 0.071428571 0.141 0.639
5894.7368 3.9473684 0.5 0.178 0.675
6157.8947 3.9473684 -2.5 -0.01 0.464
6157.8947 3.9473684 -2.0714286 0 0.473
6157.8947 3.9473684 -1.6428571 0.016 0.486
5894.7368 0.26315789 -2.0714286 0.096 0.584
6157.8947 3.9473684 -1.2142857 0.04 0.506
6157.8947 3.9473684 -0.78571429 0.072 0.532
6157.8947 3.9473684 -0.35714286 0.108 0.562
3789.4737 0 -2.5 -1.098 0.456
6157.8947 3.9473684 0.071428571 0.152 0.6
6157.8947 3.9473684 0.5 0.192 0.638
6421.0526 3.9473684 -2.5 -0.004 0.423
6421.0526 3.9473684 -2.0714286 0.006 0.432
6421.0526 3.9473684 -1.6428571 0.021 0.444
6421.0526 3.9473684 -1.2142857 0.043 0.462
6421.0526 3.9473684 -0.78571429 0.073 0.487
5894.7368 0.26315789 -1.6428571 0.111 0.591
6421.0526 3.9473684 -0.35714286 0.11 0.517
6421.0526 3.9473684 0.071428571 0.156 0.556
6421.0526 3.9473684 0.5 0.2 0.595
6684.2105 3.9473684 -2.5 0.002 0.383
6684.2105 3.9473684 -2.0714286 0.012 0.391
6684.2105 3.9473684 -1.6428571 0.025 0.402
6684.2105 3.9473684 -1.2142857 0.046 0.418
6684.2105 3.9473684 -0.78571429 0.074 0.441
6684.2105 3.9473684 -0.35714286 0.11 0.47
6684.2105 3.9473684 0.071428571 0.155 0.508
5894.7368 0.26315789 -1.2142857 0.124 0.607
6684.2105 3.9473684 0.5 0.202 0.549
6947.3684 3.9473684 -2.5 0.008 0.342
6947.3684 3.9473684 -2.0714286 0.017 0.349
6947.3684 3.9473684 -1.6428571 0.029 0.359
6947.3684 3.9473684 -1.2142857 0.048 0.374
6947.3684 3.9473684 -0.78571429 0.074 0.395
6947.3684 3.9473684 -0.35714286 0.107 0.422
6947.3684 3.9473684 0.071428571 0.152 0.458
6947.3684 3.9473684 0.5 0.199 0.499
7210.5263 3.9473684 -2.5 0.013 0.3
5894.7368 0.26315789 -0.78571429 0.149 0.63
7210.5263 3.9473684 -2.0714286 0.021 0.307
7210.5263 3.9473684 -1.6428571 0.033 0.316
7210.5263 3.9473684 -1.2142857 0.049 0.329
7210.5263 3.9473684 -0.78571429 0.073 0.347
7210.5263 3.9473684 -0.35714286 0.104 0.372
7210.5263 3.9473684 0.071428571 0.145 0.406
7210.5263 3.9473684 0.5 0.192 0.445
7473.6842 3.9473684 -2.5 0.015 0.256
7473.6842 3.9473684 -2.0714286 0.024 0.263
7473.6842 3.9473684 -1.6428571 0.034 0.271
5894.7368 0.26315789 -0.35714286 0.173 0.653
7473.6842 3.9473684 -1.2142857 0.049 0.282
7473.6842 3.9473684 -0.78571429 0.069 0.298
7473.6842 3.9473684 -0.35714286 0.098 0.32
7473.6842 3.9473684 0.071428571 0.135 0.351
7473.6842 3.9473684 0.5 0.18 0.388
7736.8421 3.9473684 -2.5 0.014 0.21
7736.8421 3.9473684 -2.0714286 0.023 0.217
7736.8421 3.9473684 -1.6428571 0.032 0.223
7736.8421 3.9473684 -1.2142857 0.044 0.232
7736.8421 3.9473684 -0.78571429 0.063 0.247
5894.7368 0.26315789 0.071428571 0.196 0.676
7736.8421 3.9473684 -0.35714286 0.088 0.266
7736.8421 3.9473684 0.071428571 0.122 0.293
7736.8421 3.9473684 0.5 0.163 0.327
8000 3.9473684 -2.5 0.009 0.161
8000 3.9473684 -2.0714286 0.015 0.165
8000 3.9473684 -1.6428571 0.022 0.171
8000 3.9473684 -1.2142857 0.034 0.179
8000 3.9473684 -0.78571429 0.05 0.191
8000 3.9473684 -0.35714286 0.072 0.208
8000 3.9473684 0.071428571 0.101 0.232
5894.7368 0.26315789 0.5 0.225 0.711
8000 3.9473684 0.5 0.139 0.262
3000 4.2105263 -2.5 -1.05 0.705
3000 4.2105263 -2.0714286 -1.246 0.601
3000 4.2105263 -1.6428571 -1.446 0.512
3000 4.2105263 -1.2142857 -1.687 0.443
3000 4.2105263 -0.78571429 -1.994 0.386
3000 4.2105263 -0.35714286 -2.354 0.32
3000 4.2105263 0.071428571 -2.683 0.219
3000 4.2105263 0.5 -2.967 0.067
3263.1579 4.2105263 -2.5 -0.842 0.677
6157.8947 0.26315789 -2.5 0.129 0.544
3263.1579 4.2105263 -2.0714286 -0.955 0.612
3263.1579 4.2105263 -1.6428571 -1.05 0.564
3263.1579 4.2105263 -1.2142857 -1.151 0.536
3263.1579 4.2105263 -0.78571429 -1.31 0.519
3263.1579 4.2105263 -0.35714286 -1.597 0.488
3263.1579 4.2105263 0.071428571 -2.025 0.402
3263.1579 4.2105263 0.5 -2.521 0.217
3526.3158 4.2105263 -2.5 -0.645 0.672
3526.3158 4.2105263 -2.0714286 -0.712 0.633
3526.3158 4.2105263 -1.6428571 -0.764 0.609
6157.8947 0.26315789 -2.0714286 0.118 0.542
3526.3158 4.2105263 -1.2142857 -0.815 0.597
3526.3158 4.2105263 -0.78571429 -0.902 0.59
3526.3158 4.2105263 -0.35714286 -1.092 0.571
3526.3158 4.2105263 0.071428571 -1.476 0.503
3526.3158 4.2105263 0.5 -2.037 0.341
3789.4737 4.2105263 -2.5 -0.495 0.676
3789.4737 4.2105263 -2.0714286 -0.532 0.653
3789.4737 4.2105263 -1.6428571 -0.56 0.64
3789.4737 4.2105263 -1.2142857 -0.587 0.632
3789.4737 4.2105263 -0.78571429 -0.636 0.623
6157.8947 0.26315789 -1.6428571 0.13 0.548
3789.4737 4.2105263 -0.35714286 -0.75 0.601
3789.4737 4.2105263 0.071428571 -0.988 0.562
3789.4737 4.2105263 0.5 -1.32 0.507
4052.6316 4.2105263 -2.5 -0.369 0.684
4052.6316 4.2105263 -2.0714286 -0.39 0.668
4052.6316 4.2105263 -1.6428571 -0.408 0.655
4052.6316 4.2105263 -1.2142857 -0.43 0.642
4052.6316 4.2105263 -0.78571429 -0.462 0.627
4052.6316 4.2105263 -0.35714286 -0.516 0.611
4052.6316 4.2105263 0.071428571 -0.6 0.608
6157.8947 0.26315789 -1.2142857 0.139 0.561
4052.6316 4.2105263 0.5 -0.717 0.616
4315.7895 4.2105263 -2.5 -0.253 0.693
3789.4737 0 -2.0714286 -1.005 0.45
4315.7895 4.2105263 -2.0714286 -0.264 0.678
4315.7895 4.2105263 -1.6428571 -0.278 0.661
4315.7895 4.2105263 -1.2142857 -0.292 0.646
4315.7895 4.2105263 -0.78571429 -0.305 0.638
4315.7895 4.2105263 -0.35714286 -0.317 0.639
4315.7895 4.2105263 0.071428571 -0.328 0.654
4315.7895 4.2105263 0.5 -0.357 0.674
4578.9474 4.2105263 -2.5 -0.159 0.692
6157.8947 0.26315789 -0.78571429 0.164 0.582
4578.9474 4.2105263 -2.0714286 -0.161 0.68
4578.9474 4.2105263 -1.6428571 -0.166 0.665
4578.9474 4.2105263 -1.2142857 -0.169 0.658
4578.9474 4.2105263 -0.78571429 -0.169 0.66
4578.9474 4.2105263 -0.35714286 -0.166 0.67
4578.9474 4.2105263 0.071428571 -0.158 0.689
4578.9474 4.2105263 0.5 -0.156 0.709
4842.1053 4.2105263 -2.5 -0.092 0.676
4842.1053 4.2105263 -2.0714286 -0.087 0.672
4842.1053 4.2105263 -1.6428571 -0.084 0.666
6157.8947 0.26315789 -0.35714286 0.194 0.605
4842.1053 4.2105263 -1.2142857 -0.079 0.666
4842.1053 4.2105263 -0.78571429 -0.07 0.672
4842.1053 4.2105263 -0.35714286 -0.061 0.684
4842.1053 4.2105263 0.071428571 -0.044 0.705
4842.1053 4.2105263 0.5 -0.031 0.727
5105.2632 4.2105263 -2.5 -0.051 0.645
5105.2632 4.2105263 -2.0714286 -0.041 0.649
5105.2632 4.2105263 -1.6428571 -0.031 0.652
5105.2632 4.2105263 -1.2142857 -0.019 0.657
5105.2632 4.2105263 -0.78571429 -0.004 0.668
6157.8947 0.26315789 0.071428571 0.216 0.631
5105.2632 4.2105263 -0.35714286 0.012 0.682
5105.2632 4.2105263 0.071428571 0.035 0.706
5105.2632 4.2105263 0.5 0.056 0.731
5368.4211 4.2105263 -2.5 -0.03 0.601
5368.4211 4.2105263 -2.0714286 -0.019 0.61
5368.4211 4.2105263 -1.6428571 -0.004 0.62
5368.4211 4.2105263 -1.2142857 0.015 0.633
5368.4211 4.2105263 -0.78571429 0.037 0.649
5368.4211 4.2105263 -0.35714286 0.058 0.667
5368.4211 4.2105263 0.071428571 0.087 0.695
6157.8947 0.26315789 0.5 0.247 0.664
5368.4211 4.2105263 0.5 0.114 0.724
5631.5789 4.2105263 -2.5 -0.021 0.554
5631.5789 4.2105263 -2.0714286 -0.01 0.564
5631.5789 4.2105263 -1.6428571 0.007 0.577
5631.5789 4.2105263 -1.2142857 0.031 0.596
5631.5789 4.2105263 -0.78571429 0.059 0.618
5631.5789 4.2105263 -0.35714286 0.086 0.64
5631.5789 4.2105263 0.071428571 0.12 0.672
5631.5789 4.2105263 0.5 0.153 0.705
5894.7368 4.2105263 -2.5 -0.017 0.508
6421.0526 0.26315789 -2.5 0.149 0.497
5894.7368 4.2105263 -2.0714286 -0.006 0.517
5894.7368 4.2105263 -1.6428571 0.011 0.531
5894.7368 4.2105263 -1.2142857 0.036 0.551
5894.7368 4.2105263 -0.78571429 0.068 0.577
5894.7368 4.2105263 -0.35714286 0.101 0.605
5894.7368 4.2105263 0.071428571 0.14 0.639
5894.7368 4.2105263 0.5 0.177 0.675
6157.8947 4.2105263 -2.5 -0.015 0.463
6157.8947 4.2105263 -2.0714286 -0.004 0.472
6157.8947 4.2105263 -1.6428571 0.012 0.485
6421.0526 0.26315789 -2.0714286 0.134 0.499
6157.8947 4.2105263 -1.2142857 0.036 0.505
6157.8947 4.2105263 -0.78571429 0.069 0.532
6157.8947 4.2105263 -0.35714286 0.106 0.562
6157.8947 4.2105263 0.071428571 0.15 0.6
6157.8947 4.2105263 0.5 0.19 0.638
6421.0526 4.2105263 -2.5 -0.012 0.42
6421.0526 4.2105263 -2.0714286 -0.002 0.428
6421.0526 4.2105263 -1.6428571 0.013 0.441
6421.0526 4.2105263 -1.2142857 0.036 0.459
6421.0526 4.2105263 -0.78571429 0.068 0.485
6421.0526 0.26315789 -1.6428571 0.129 0.511
6421.0526 4.2105263 -0.35714286 0.105 0.516
6421.0526 4.2105263 0.071428571 0.152 0.555
6421.0526 4.2105263 0.5 0.197 0.595
6684.2105 4.2105263 -2.5 -0.009 0.378
6684.2105 4.2105263 -2.0714286 0.001 0.386
6684.2105 4.2105263 -1.6428571 0.015 0.397
6684.2105 4.2105263 -1.2142857 0.036 0.414
6684.2105 4.2105263 -0.78571429 0.066 0.438
6684.2105 4.2105263 -0.35714286 0.103 0.468
6684.2105 4.2105263 0.071428571 0.15 0.507
6421.0526 0.26315789 -1.2142857 0.141 0.522
6684.2105 4.2105263 0.5 0.198 0.549
6947.3684 4.2105263 -2.5 -0.005 0.336
6947.3684 4.2105263 -2.0714286 0.004 0.344
6947.3684 4.2105263 -1.6428571 0.017 0.354
6947.3684 4.2105263 -1.2142857 0.036 0.369
6947.3684 4.2105263 -0.78571429 0.063 0.391
6947.3684 4.2105263 -0.35714286 0.098 0.419
6947.3684 4.2105263 0.071428571 0.145 0.457
6947.3684 4.2105263 0.5 0.194 0.499
7210.5263 4.2105263 -2.5 -0.002 0.294
6421.0526 0.26315789 -0.78571429 0.16 0.543
7210.5263 4.2105263 -2.0714286 0.007 0.301
7210.5263 4.2105263 -1.6428571 0.019 0.31
7210.5263 4.2105263 -1.2142857 0.036 0.324
7210.5263 4.2105263 -0.78571429 0.061 0.343
7210.5263 4.2105263 -0.35714286 0.093 0.369
7210.5263 4.2105263 0.071428571 0.137 0.405
7210.5263 4.2105263 0.5 0.186 0.446
7473.6842 4.2105263 -2.5 -0.003 0.249
7473.6842 4.2105263 -2.0714286 0.009 0.258
7473.6842 4.2105263 -1.6428571 0.02 0.266
6421.0526 0.26315789 -0.35714286 0.19 0.561
7473.6842 4.2105263 -1.2142857 0.035 0.278
7473.6842 4.2105263 -0.78571429 0.056 0.295
3789.4737 0 -1.6428571 -0.933 0.447
7473.6842 4.2105263 -0.35714286 0.086 0.318
7473.6842 4.2105263 0.071428571 0.126 0.35
7473.6842 4.2105263 0.5 0.174 0.39
7736.8421 4.2105263 -2.5 -0.003 0.204
7736.8421 4.2105263 -2.0714286 0.008 0.213
7736.8421 4.2105263 -1.6428571 0.017 0.22
7736.8421 4.2105263 -1.2142857 0.03 0.229
7736.8421 4.2105263 -0.78571429 0.05 0.245
6421.0526 0.26315789 0.071428571 0.214 0.596
7736.8421 4.2105263 -0.35714286 0.077 0.265
7736.8421 4.2105263 0.071428571 0.113 0.294
7736.8421 4.2105263 0.5 0.157 0.33
8000 4.2105263 -2.5 -0.002 0.16
8000 4.2105263 -2.0714286 0.004 0.164
8000 4.2105263 -1.6428571 0.012 0.17
8000 4.2105263 -1.2142857 0.023 0.179
8000 4.2105263 -0.78571429 0.039 0.191
8000 4.2105263 -0.35714286 0.063 0.209
8000 4.2105263 0.071428571 0.094 0.234
6421.0526 0.26315789 0.5 0.244 0.615
8000 4.2105263 0.5 0.134 0.266
3000 4.4736842 -2.5 -1.008 0.75
3000 4.4736842 -2.0714286 -1.221 0.638
3000 4.4736842 -1.6428571 -1.438 0.539
3000 4.4736842 -1.2142857 -1.692 0.457
3000 4.4736842 -0.78571429 -2.005 0.39
3000 4.4736842 -0.35714286 -2.354 0.322
3000 4.4736842 0.071428571 -2.651 0.232
3000 4.4736842 0.5 -2.872 0.108
3263.1579 4.4736842 -2.5 -0.816 0.71
6684.2105 0.26315789 -2.5 0.007 0.33
3263.1579 4.4736842 -2.0714286 -0.944 0.638
3263.1579 4.4736842 -1.6428571 -1.052 0.581
3263.1579 4.4736842 -1.2142857 -1.159 0.545
3263.1579 4.4736842 -0.78571429 -1.309 0.523
3263.1579 4.4736842 -0.35714286 -1.562 0.495
3263.1579 4.4736842 0.071428571 -1.932 0.427
3263.1579 4.4736842 0.5 -2.35 0.286
3526.3158 4.4736842 -2.5 -0.628 0.695
3526.3158 4.4736842 -2.0714286 -0.704 0.652
3526.3158 4.4736842 -1.6428571 -0.765 0.621
6684.2105 0.26315789 -2.0714286 0.115 0.446
3526.3158 4.4736842 -1.2142857 -0.819 0.605
3526.3158 4.4736842 -0.78571429 -0.898 0.598
3526.3158 4.4736842 -0.35714286 -1.063 0.584
3526.3158 4.4736842 0.071428571 -1.385 0.536
3526.3158 4.4736842 0.5 -1.895 0.405
3789.4737 4.4736842 -2.5 -0.479 0.693
3789.4737 4.4736842 -2.0714286 -0.521 0.666
3789.4737 4.4736842 -1.6428571 -0.554 0.651
3789.4737 4.4736842 -1.2142857 -0.582 0.643
3789.4737 4.4736842 -0.78571429 -0.625 0.637
6684.2105 0.26315789 -1.6428571 0.157 0.469
3789.4737 4.4736842 -0.35714286 -0.718 0.625
3789.4737 4.4736842 0.071428571 -0.928 0.594
3789.4737 4.4736842 0.5 -1.294 0.528
4052.6316 4.4736842 -2.5 -0.358 0.695
4052.6316 4.4736842 -2.0714286 -0.381 0.68
4052.6316 4.4736842 -1.6428571 -0.399 0.669
4052.6316 4.4736842 -1.2142857 -0.417 0.661
4052.6316 4.4736842 -0.78571429 -0.445 0.65
4052.6316 4.4736842 -0.35714286 -0.498 0.635
4052.6316 4.4736842 0.071428571 -0.596 0.623
6684.2105 0.26315789 -1.2142857 0.151 0.469
4052.6316 4.4736842 0.5 -0.737 0.622
4315.7895 4.4736842 -2.5 -0.246 0.702
4315.7895 4.4736842 -2.0714286 -0.258 0.689
4315.7895 4.4736842 -1.6428571 -0.271 0.676
4315.7895 4.4736842 -1.2142857 -0.285 0.663
4315.7895 4.4736842 -0.78571429 -0.3 0.652
4315.7895 4.4736842 -0.35714286 -0.319 0.648
4315.7895 4.4736842 0.071428571 -0.337 0.659
4315.7895 4.4736842 0.5 -0.372 0.678
4578.9474 4.4736842 -2.5 -0.155 0.699
6684.2105 0.26315789 -0.78571429 0.17 0.487
4578.9474 4.4736842 -2.0714286 -0.157 0.689
4578.9474 4.4736842 -1.6428571 -0.162 0.676
4578.9474 4.4736842 -1.2142857 -0.167 0.666
4578.9474 4.4736842 -0.78571429 -0.169 0.665
4578.9474 4.4736842 -0.35714286 -0.169 0.673
4578.9474 4.4736842 0.071428571 -0.163 0.691
4578.9474 4.4736842 0.5 -0.164 0.711
4842.1053 4.4736842 -2.5 -0.088 0.683
4842.1053 4.4736842 -2.0714286 -0.083 0.68
4842.1053 4.4736842 -1.6428571 -0.081 0.672
6684.2105 0.26315789 -0.35714286 0.183 0.504
4842.1053 4.4736842 -1.2142857 -0.077 0.67
4842.1053 4.4736842 -0.78571429 -0.07 0.675
4842.1053 4.4736842 -0.35714286 -0.062 0.686
4842.1053 4.4736842 0.071428571 -0.047 0.707
4842.1053 4.4736842 0.5 -0.035 0.728
5105.2632 4.4736842 -2.5 -0.046 0.652
5105.2632 4.4736842 -2.0714286 -0.037 0.656
5105.2632 4.4736842 -1.6428571 -0.028 0.657
5105.2632 4.4736842 -1.2142857 -0.016 0.661
5105.2632 4.4736842 -0.78571429 -0.003 0.671
6684.2105 0.26315789 0.071428571 0.199 0.516
5105.2632 4.4736842 -0.35714286 0.012 0.684
5105.2632 4.4736842 0.071428571 0.034 0.708
5105.2632 4.4736842 0.5 0.053 0.732
5368.4211 4.4736842 -2.5 -0.025 0.609
5368.4211 4.4736842 -2.0714286 -0.014 0.617
5368.4211 4.4736842 -1.6428571 0.001 0.626
5368.4211 4.4736842 -1.2142857 0.019 0.637
5368.4211 4.4736842 -0.78571429 0.039 0.652
5368.4211 4.4736842 -0.35714286 0.059 0.669
5368.4211 4.4736842 0.071428571 0.087 0.696
6684.2105 0.26315789 0.5 0.235 0.558
5368.4211 4.4736842 0.5 0.113 0.724
3789.4737 0 -1.2142857 -0.882 0.448
5631.5789 4.4736842 -2.5 -0.017 0.56
5631.5789 4.4736842 -2.0714286 -0.006 0.57
5631.5789 4.4736842 -1.6428571 0.011 0.582
5631.5789 4.4736842 -1.2142857 0.034 0.6
5631.5789 4.4736842 -0.78571429 0.061 0.621
5631.5789 4.4736842 -0.35714286 0.087 0.642
5631.5789 4.4736842 0.071428571 0.12 0.673
5631.5789 4.4736842 0.5 0.152 0.705
5894.7368 4.4736842 -2.5 -0.016 0.511
6947.3684 0.26315789 -2.5 -0.104 0.186
5894.7368 4.4736842 -2.0714286 -0.005 0.52
5894.7368 4.4736842 -1.6428571 0.012 0.534
5894.7368 4.4736842 -1.2142857 0.037 0.554
5894.7368 4.4736842 -0.78571429 0.068 0.58
5894.7368 4.4736842 -0.35714286 0.101 0.606
5894.7368 4.4736842 0.071428571 0.14 0.64
5894.7368 4.4736842 0.5 0.176 0.676
6157.8947 4.4736842 -2.5 -0.017 0.463
6157.8947 4.4736842 -2.0714286 -0.006 0.472
6157.8947 4.4736842 -1.6428571 0.01 0.486
6947.3684 0.26315789 -2.0714286 0.09 0.368
6157.8947 4.4736842 -1.2142857 0.035 0.506
6157.8947 4.4736842 -0.78571429 0.068 0.533
6157.8947 4.4736842 -0.35714286 0.105 0.563
6157.8947 4.4736842 0.071428571 0.148 0.6
6157.8947 4.4736842 0.5 0.189 0.638
6421.0526 4.4736842 -2.5 -0.018 0.418
6421.0526 4.4736842 -2.0714286 -0.008 0.427
6421.0526 4.4736842 -1.6428571 0.008 0.439
6421.0526 4.4736842 -1.2142857 0.031 0.458
6421.0526 4.4736842 -0.78571429 0.063 0.484
6947.3684 0.26315789 -1.6428571 0.159 0.424
6421.0526 4.4736842 -0.35714286 0.102 0.516
6421.0526 4.4736842 0.071428571 0.15 0.556
6421.0526 4.4736842 0.5 0.195 0.596
6684.2105 4.4736842 -2.5 -0.018 0.374
6684.2105 4.4736842 -2.0714286 -0.008 0.382
6684.2105 4.4736842 -1.6428571 0.007 0.394
6684.2105 4.4736842 -1.2142857 0.028 0.412
6684.2105 4.4736842 -0.78571429 0.059 0.436
6684.2105 4.4736842 -0.35714286 0.097 0.467
6684.2105 4.4736842 0.071428571 0.146 0.507
6947.3684 0.26315789 -1.2142857 0.14 0.402
6684.2105 4.4736842 0.5 0.194 0.55
6947.3684 4.4736842 -2.5 -0.017 0.331
6947.3684 4.4736842 -2.0714286 -0.008 0.339
6947.3684 4.4736842 -1.6428571 0.006 0.35
6947.3684 4.4736842 -1.2142857 0.026 0.366
6947.3684 4.4736842 -0.78571429 0.054 0.388
6947.3684 4.4736842 -0.35714286 0.09 0.417
6947.3684 4.4736842 0.071428571 0.138 0.457
6947.3684 4.4736842 0.5 0.189 0.5
7210.5263 4.4736842 -2.5 -0.015 0.289
6947.3684 0.26315789 -0.78571429 0.181 0.426
7210.5263 4.4736842 -2.0714286 -0.007 0.296
7210.5263 4.4736842 -1.6428571 0.005 0.306
7210.5263 4.4736842 -1.2142857 0.023 0.32
7210.5263 4.4736842 -0.78571429 0.049 0.34
7210.5263 4.4736842 -0.35714286 0.083 0.367
7210.5263 4.4736842 0.071428571 0.129 0.404
7210.5263 4.4736842 0.5 0.18 0.447
7473.6842 4.4736842 -2.5 -0.018 0.243
7473.6842 4.4736842 -2.0714286 -0.007 0.253
7473.6842 4.4736842 -1.6428571 0.005 0.261
6947.3684 0.26315789 -0.35714286 0.137 0.413
7473.6842 4.4736842 -1.2142857 0.02 0.274
7473.6842 4.4736842 -0.78571429 0.044 0.292
7473.6842 4.4736842 -0.35714286 0.075 0.316
7473.6842 4.4736842 0.071428571 0.117 0.35
7473.6842 4.4736842 0.5 0.167 0.391
7736.8421 4.4736842 -2.5 -0.018 0.199
7736.8421 4.4736842 -2.0714286 -0.007 0.208
7736.8421 4.4736842 -1.6428571 0.002 0.216
7736.8421 4.4736842 -1.2142857 0.016 0.226
7736.8421 4.4736842 -0.78571429 0.037 0.242
6947.3684 0.26315789 0.071428571 0.143 0.411
7736.8421 4.4736842 -0.35714286 0.065 0.264
7736.8421 4.4736842 0.071428571 0.103 0.294
7736.8421 4.4736842 0.5 0.15 0.332
8000 4.4736842 -2.5 -0.015 0.157
8000 4.4736842 -2.0714286 -0.009 0.162
8000 4.4736842 -1.6428571 -0.001 0.168
8000 4.4736842 -1.2142857 0.01 0.177
8000 4.4736842 -0.78571429 0.027 0.19
8000 4.4736842 -0.35714286 0.052 0.209
8000 4.4736842 0.071428571 0.086 0.236
6947.3684 0.26315789 0.5 0.19 0.461
8000 4.4736842 0.5 0.129 0.271
3000 4.7368421 -2.5 -0.965 0.796
3000 4.7368421 -2.0714286 -1.194 0.678
3000 4.7368421 -1.6428571 -1.428 0.57
3000 4.7368421 -1.2142857 -1.696 0.476
3000 4.7368421 -0.78571429 -2.018 0.396
3000 4.7368421 -0.35714286 -2.367 0.322
3000 4.7368421 0.071428571 -2.646 0.238
3000 4.7368421 0.5 -2.821 0.134
3263.1579 4.7368421 -2.5 -0.788 0.746
7210.5263 0.26315789 -2.5 0.001 0.202
3263.1579 4.7368421 -2.0714286 -0.93 0.667
3263.1579 4.7368421 -1.6428571 -1.052 0.602
3263.1579 4.7368421 -1.2142857 -1.168 0.556
3263.1579 4.7368421 -0.78571429 -1.315 0.527
3263.1579 4.7368421 -0.35714286 -1.544 0.5
3263.1579 4.7368421 0.071428571 -1.867 0.444
3263.1579 4.7368421 0.5 -2.213 0.337
3526.3158 4.7368421 -2.5 -0.61 0.72
3526.3158 4.7368421 -2.0714286 -0.696 0.672
3526.3158 4.7368421 -1.6428571 -0.766 0.635
7210.5263 0.26315789 -2.0714286 0.05 0.295
3526.3158 4.7368421 -1.2142857 -0.825 0.614
3789.4737 0 -0.78571429 -0.852 0.453
3526.3158 4.7368421 -0.78571429 -0.899 0.604
3526.3158 4.7368421 -0.35714286 -1.045 0.593
3526.3158 4.7368421 0.071428571 -1.316 0.56
3526.3158 4.7368421 0.5 -1.756 0.46
3789.4737 4.7368421 -2.5 -0.462 0.71
3789.4737 4.7368421 -2.0714286 -0.511 0.681
3789.4737 4.7368421 -1.6428571 -0.549 0.662
3789.4737 4.7368421 -1.2142857 -0.581 0.652
