#Teff log_g M_div_h F606W F814W 
7210.5263 0.26315789 -1.6428571 0.104 0.319
3789.4737 4.7368421 -0.35714286 -0.936 0.639
3789.4737 4.7368421 0.071428571 -1.342 0.558
3789.4737 4.7368421 0.5 -1.756 0.433
4052.6316 4.7368421 -2.5 -0.364 0.697
4052.6316 4.7368421 -2.0714286 -0.384 0.687
4052.6316 4.7368421 -1.6428571 -0.4 0.682
4052.6316 4.7368421 -1.2142857 -0.425 0.679
4052.6316 4.7368421 -0.78571429 -0.479 0.67
4052.6316 4.7368421 -0.35714286 -0.604 0.653
4052.6316 4.7368421 0.071428571 -0.81 0.632
7210.5263 0.26315789 -1.2142857 0.104 0.32
4052.6316 4.7368421 0.5 -1.031 0.615
4315.7895 4.7368421 -2.5 -0.252 0.699
4315.7895 4.7368421 -2.0714286 -0.264 0.689
4315.7895 4.7368421 -1.6428571 -0.278 0.679
4315.7895 4.7368421 -1.2142857 -0.294 0.67
4315.7895 4.7368421 -0.78571429 -0.319 0.662
4315.7895 4.7368421 -0.35714286 -0.359 0.663
4315.7895 4.7368421 0.071428571 -0.422 0.675
4315.7895 4.7368421 0.5 -0.518 0.695
4578.9474 4.7368421 -2.5 -0.158 0.696
7210.5263 0.26315789 -0.78571429 0.073 0.317
4578.9474 4.7368421 -2.0714286 -0.164 0.684
4578.9474 4.7368421 -1.6428571 -0.172 0.671
4578.9474 4.7368421 -1.2142857 -0.179 0.664
4578.9474 4.7368421 -0.78571429 -0.183 0.667
4578.9474 4.7368421 -0.35714286 -0.185 0.68
4578.9474 4.7368421 0.071428571 -0.194 0.699
4578.9474 4.7368421 0.5 -0.223 0.724
4842.1053 4.7368421 -2.5 -0.089 0.682
4842.1053 4.7368421 -2.0714286 -0.088 0.673
4842.1053 4.7368421 -1.6428571 -0.088 0.665
7210.5263 0.26315789 -0.35714286 0.096 0.329
4842.1053 4.7368421 -1.2142857 -0.087 0.664
4842.1053 4.7368421 -0.78571429 -0.081 0.672
4842.1053 4.7368421 -0.35714286 -0.072 0.689
4842.1053 4.7368421 0.071428571 -0.063 0.71
4842.1053 4.7368421 0.5 -0.061 0.737
5105.2632 4.7368421 -2.5 -0.043 0.656
5105.2632 4.7368421 -2.0714286 -0.036 0.654
5105.2632 4.7368421 -1.6428571 -0.03 0.652
5105.2632 4.7368421 -1.2142857 -0.022 0.655
5105.2632 4.7368421 -0.78571429 -0.011 0.666
7210.5263 0.26315789 0.071428571 0.087 0.313
5105.2632 4.7368421 -0.35714286 0.005 0.684
5105.2632 4.7368421 0.071428571 0.022 0.708
5105.2632 4.7368421 0.5 0.037 0.738
5368.4211 4.7368421 -2.5 -0.019 0.616
5368.4211 4.7368421 -2.0714286 -0.008 0.622
5368.4211 4.7368421 -1.6428571 0.003 0.626
5368.4211 4.7368421 -1.2142857 0.018 0.634
5368.4211 4.7368421 -0.78571429 0.035 0.648
5368.4211 4.7368421 -0.35714286 0.057 0.669
5368.4211 4.7368421 0.071428571 0.08 0.695
7210.5263 0.26315789 0.5 0.112 0.361
5368.4211 4.7368421 0.5 0.103 0.728
5631.5789 4.7368421 -2.5 -0.011 0.568
5631.5789 4.7368421 -2.0714286 0.002 0.577
5631.5789 4.7368421 -1.6428571 0.018 0.588
5631.5789 4.7368421 -1.2142857 0.038 0.602
5631.5789 4.7368421 -0.78571429 0.062 0.62
5631.5789 4.7368421 -0.35714286 0.089 0.643
5631.5789 4.7368421 0.071428571 0.118 0.672
5631.5789 4.7368421 0.5 0.147 0.709
5894.7368 4.7368421 -2.5 -0.011 0.517
7473.6842 0.26315789 -2.5 -0.086 0.184
5894.7368 4.7368421 -2.0714286 0.001 0.527
5894.7368 4.7368421 -1.6428571 0.019 0.541
5894.7368 4.7368421 -1.2142857 0.044 0.56
5894.7368 4.7368421 -0.78571429 0.073 0.583
5894.7368 4.7368421 -0.35714286 0.106 0.609
5894.7368 4.7368421 0.071428571 0.141 0.641
5894.7368 4.7368421 0.5 0.175 0.68
6157.8947 4.7368421 -2.5 -0.015 0.467
6157.8947 4.7368421 -2.0714286 -0.003 0.477
6157.8947 4.7368421 -1.6428571 0.015 0.492
7473.6842 0.26315789 -2.0714286 -0.092 0.181
6157.8947 4.7368421 -1.2142857 0.041 0.512
6157.8947 4.7368421 -0.78571429 0.074 0.538
6157.8947 4.7368421 -0.35714286 0.113 0.569
6157.8947 4.7368421 0.071428571 0.152 0.604
6157.8947 4.7368421 0.5 0.191 0.644
6421.0526 4.7368421 -2.5 -0.02 0.419
6421.0526 4.7368421 -2.0714286 -0.008 0.428
6421.0526 4.7368421 -1.6428571 0.009 0.442
6421.0526 4.7368421 -1.2142857 0.035 0.463
6421.0526 4.7368421 -0.78571429 0.069 0.49
7473.6842 0.26315789 -1.6428571 0.059 0.257
6421.0526 4.7368421 -0.35714286 0.111 0.524
6421.0526 4.7368421 0.071428571 0.156 0.562
6421.0526 4.7368421 0.5 0.199 0.603
6684.2105 4.7368421 -2.5 -0.023 0.373
6684.2105 4.7368421 -2.0714286 -0.012 0.382
6684.2105 4.7368421 -1.6428571 0.004 0.395
6684.2105 4.7368421 -1.2142857 0.028 0.414
6684.2105 4.7368421 -0.78571429 0.061 0.441
6684.2105 4.7368421 -0.35714286 0.104 0.475
6684.2105 4.7368421 0.071428571 0.153 0.515
7473.6842 0.26315789 -1.2142857 -0.011 0.238
3789.4737 0 -0.35714286 -0.941 0.473
6684.2105 4.7368421 0.5 0.201 0.559
6947.3684 4.7368421 -2.5 -0.026 0.328
6947.3684 4.7368421 -2.0714286 -0.016 0.337
6947.3684 4.7368421 -1.6428571 -0.001 0.349
6947.3684 4.7368421 -1.2142857 0.022 0.366
6947.3684 4.7368421 -0.78571429 0.053 0.391
6947.3684 4.7368421 -0.35714286 0.095 0.424
6947.3684 4.7368421 0.071428571 0.145 0.465
6947.3684 4.7368421 0.5 0.197 0.51
7210.5263 4.7368421 -2.5 -0.027 0.285
7473.6842 0.26315789 -0.78571429 0.05 0.262
7210.5263 4.7368421 -2.0714286 -0.018 0.292
7210.5263 4.7368421 -1.6428571 -0.004 0.303
7210.5263 4.7368421 -1.2142857 0.016 0.319
7210.5263 4.7368421 -0.78571429 0.045 0.342
7210.5263 4.7368421 -0.35714286 0.085 0.373
7210.5263 4.7368421 0.071428571 0.134 0.413
3000 0 -1.6428571 -3.064 0.096
7210.5263 4.7368421 0.5 0.188 0.459
7473.6842 4.7368421 -2.5 -0.028 0.242
7473.6842 4.7368421 -2.0714286 -0.02 0.248
7473.6842 4.7368421 -1.6428571 -0.007 0.258
7473.6842 0.26315789 -0.35714286 0.127 0.343
7473.6842 4.7368421 -1.2142857 0.011 0.272
7473.6842 4.7368421 -0.78571429 0.037 0.292
7473.6842 4.7368421 -0.35714286 0.074 0.321
7473.6842 4.7368421 0.071428571 0.12 0.358
7473.6842 4.7368421 0.5 0.174 0.403
7736.8421 4.7368421 -2.5 -0.029 0.199
7736.8421 4.7368421 -2.0714286 -0.022 0.204
7736.8421 4.7368421 -1.6428571 -0.011 0.212
7736.8421 4.7368421 -1.2142857 0.005 0.225
7736.8421 4.7368421 -0.78571429 0.028 0.242
7473.6842 0.26315789 0.071428571 0.195 0.414
7736.8421 4.7368421 -0.35714286 0.062 0.268
7736.8421 4.7368421 0.071428571 0.105 0.302
7736.8421 4.7368421 0.5 0.156 0.344
8000 4.7368421 -2.5 -0.03 0.154
8000 4.7368421 -2.0714286 -0.024 0.158
8000 4.7368421 -1.6428571 -0.014 0.165
8000 4.7368421 -1.2142857 -0.001 0.176
8000 4.7368421 -0.78571429 0.017 0.191
8000 4.7368421 -0.35714286 0.047 0.214
8000 4.7368421 0.071428571 0.086 0.244
7473.6842 0.26315789 0.5 0.271 0.515
8000 4.7368421 0.5 0.134 0.283
3000 5 -2.5 -1.096 0.799
3000 5 -2.0714286 -1.384 0.683
3000 5 -1.6428571 -1.728 0.575
3000 5 -1.2142857 -2.113 0.48
3000 5 -0.78571429 -2.457 0.398
3000 5 -0.35714286 -2.658 0.322
3000 5 0.071428571 -2.737 0.248
3000 5 0.5 -2.78 0.18
3263.1579 5 -2.5 -0.865 0.752
7736.8421 0.26315789 -2.5 0.241 0.378
3263.1579 5 -2.0714286 -1.017 0.68
3263.1579 5 -1.6428571 -1.171 0.626
3263.1579 5 -1.2142857 -1.361 0.589
3263.1579 5 -0.78571429 -1.608 0.557
3263.1579 5 -0.35714286 -1.884 0.505
3263.1579 5 0.071428571 -2.14 0.42
3263.1579 5 0.5 -2.381 0.297
3526.3158 5 -2.5 -0.657 0.726
3526.3158 5 -2.0714286 -0.741 0.685
3526.3158 5 -1.6428571 -0.813 0.661
7736.8421 0.26315789 -2.0714286 0.246 0.374
3526.3158 5 -1.2142857 -0.906 0.65
3526.3158 5 -0.78571429 -1.072 0.639
3526.3158 5 -0.35714286 -1.356 0.605
3526.3158 5 0.071428571 -1.736 0.519
3526.3158 5 0.5 -2.146 0.362
3789.4737 5 -2.5 -0.482 0.714
3789.4737 5 -2.0714286 -0.529 0.692
3789.4737 5 -1.6428571 -0.566 0.682
3789.4737 5 -1.2142857 -0.614 0.679
3789.4737 5 -0.78571429 -0.709 0.675
7736.8421 0.26315789 -1.6428571 0.251 0.393
3789.4737 5 -0.35714286 -0.905 0.657
3789.4737 5 0.071428571 -1.258 0.596
3789.4737 5 0.5 -1.709 0.466
4052.6316 5 -2.5 -0.353 0.709
4052.6316 5 -2.0714286 -0.377 0.698
4052.6316 5 -1.6428571 -0.395 0.693
4052.6316 5 -1.2142857 -0.419 0.691
4052.6316 5 -0.78571429 -0.466 0.687
4052.6316 5 -0.35714286 -0.575 0.677
4052.6316 5 0.071428571 -0.79 0.653
7736.8421 0.26315789 -1.2142857 0.248 0.408
4052.6316 5 0.5 -1.054 0.619
4315.7895 5 -2.5 -0.245 0.708
4315.7895 5 -2.0714286 -0.258 0.699
4315.7895 5 -1.6428571 -0.27 0.693
4315.7895 5 -1.2142857 -0.284 0.688
4315.7895 5 -0.78571429 -0.308 0.682
4315.7895 5 -0.35714286 -0.355 0.679
4315.7895 5 0.071428571 -0.436 0.683
4315.7895 5 0.5 -0.545 0.698
4578.9474 5 -2.5 -0.153 0.704
7736.8421 0.26315789 -0.78571429 0.26 0.416
4578.9474 5 -2.0714286 -0.159 0.695
4578.9474 5 -1.6428571 -0.167 0.685
4578.9474 5 -1.2142857 -0.175 0.678
4578.9474 5 -0.78571429 -0.182 0.677
4578.9474 5 -0.35714286 -0.189 0.685
4578.9474 5 0.071428571 -0.203 0.703
4578.9474 5 0.5 -0.238 0.728
4842.1053 5 -2.5 -0.085 0.689
4842.1053 5 -2.0714286 -0.084 0.682
4842.1053 5 -1.6428571 -0.085 0.674
3789.4737 0 0.071428571 -1.043 0.494
7736.8421 0.26315789 -0.35714286 0.29 0.46
4842.1053 5 -1.2142857 -0.085 0.67
4842.1053 5 -0.78571429 -0.081 0.677
4842.1053 5 -0.35714286 -0.073 0.692
4842.1053 5 0.071428571 -0.066 0.713
4842.1053 5 0.5 -0.067 0.739
5105.2632 5 -2.5 -0.039 0.663
5105.2632 5 -2.0714286 -0.033 0.661
5105.2632 5 -1.6428571 -0.027 0.658
5105.2632 5 -1.2142857 -0.02 0.66
5105.2632 5 -0.78571429 -0.009 0.67
7736.8421 0.26315789 0.071428571 0.233 0.438
5105.2632 5 -0.35714286 0.005 0.687
5105.2632 5 0.071428571 0.02 0.71
5105.2632 5 0.5 0.034 0.739
5368.4211 5 -2.5 -0.014 0.624
5368.4211 5 -2.0714286 -0.004 0.629
5368.4211 5 -1.6428571 0.008 0.632
5368.4211 5 -1.2142857 0.021 0.639
5368.4211 5 -0.78571429 0.037 0.652
5368.4211 5 -0.35714286 0.057 0.671
5368.4211 5 0.071428571 0.08 0.697
7736.8421 0.26315789 0.5 0.199 0.384
5368.4211 5 0.5 0.101 0.729
5631.5789 5 -2.5 -0.005 0.576
5631.5789 5 -2.0714286 0.007 0.584
5631.5789 5 -1.6428571 0.023 0.594
5631.5789 5 -1.2142857 0.042 0.607
5631.5789 5 -0.78571429 0.064 0.623
5631.5789 5 -0.35714286 0.09 0.645
5631.5789 5 0.071428571 0.118 0.674
5631.5789 5 0.5 0.147 0.709
5894.7368 5 -2.5 -0.007 0.524
8000 0.26315789 -2.5 0.248 0.222
5894.7368 5 -2.0714286 0.006 0.534
5894.7368 5 -1.6428571 0.024 0.547
5894.7368 5 -1.2142857 0.047 0.564
5894.7368 5 -0.78571429 0.075 0.586
5894.7368 5 -0.35714286 0.107 0.611
5894.7368 5 0.071428571 0.141 0.642
5894.7368 5 0.5 0.175 0.681
6157.8947 5 -2.5 -0.013 0.472
6157.8947 5 -2.0714286 -0.001 0.481
6157.8947 5 -1.6428571 0.017 0.496
8000 0.26315789 -2.0714286 0.246 0.226
6157.8947 5 -1.2142857 0.043 0.516
6157.8947 5 -0.78571429 0.075 0.541
6157.8947 5 -0.35714286 0.113 0.571
6157.8947 5 0.071428571 0.152 0.605
6157.8947 5 0.5 0.191 0.645
6421.0526 5 -2.5 -0.021 0.421
6421.0526 5 -2.0714286 -0.01 0.43
6421.0526 5 -1.6428571 0.008 0.444
6421.0526 5 -1.2142857 0.034 0.464
6421.0526 5 -0.78571429 0.068 0.492
8000 0.26315789 -1.6428571 0.251 0.233
6421.0526 5 -0.35714286 0.11 0.525
6421.0526 5 0.071428571 0.154 0.562
6421.0526 5 0.5 0.198 0.604
6684.2105 5 -2.5 -0.028 0.372
6684.2105 5 -2.0714286 -0.017 0.381
6684.2105 5 -1.6428571 -0.001 0.394
6684.2105 5 -1.2142857 0.024 0.414
6684.2105 5 -0.78571429 0.057 0.441
6684.2105 5 -0.35714286 0.101 0.476
6684.2105 5 0.071428571 0.15 0.516
8000 0.26315789 -1.2142857 0.127 0.241
6684.2105 5 0.5 0.199 0.56
6947.3684 5 -2.5 -0.034 0.326
6947.3684 5 -2.0714286 -0.024 0.334
6947.3684 5 -1.6428571 -0.009 0.346
6947.3684 5 -1.2142857 0.014 0.364
6947.3684 5 -0.78571429 0.046 0.39
6947.3684 5 -0.35714286 0.09 0.424
6947.3684 5 0.071428571 0.141 0.466
6947.3684 5 0.5 0.193 0.511
7210.5263 5 -2.5 -0.039 0.281
8000 0.26315789 -0.78571429 0.3 0.249
7210.5263 5 -2.0714286 -0.029 0.288
7210.5263 5 -1.6428571 -0.015 0.299
7210.5263 5 -1.2142857 0.006 0.316
7210.5263 5 -0.78571429 0.036 0.339
7210.5263 5 -0.35714286 0.077 0.372
7210.5263 5 0.071428571 0.128 0.413
7210.5263 5 0.5 0.183 0.46
7473.6842 5 -2.5 -0.042 0.237
7473.6842 5 -2.0714286 -0.034 0.243
7473.6842 5 -1.6428571 -0.021 0.253
8000 0.26315789 -0.35714286 0.315 0.292
7473.6842 5 -1.2142857 -0.002 0.268
7473.6842 5 -0.78571429 0.026 0.289
7473.6842 5 -0.35714286 0.064 0.319
7473.6842 5 0.071428571 0.113 0.358
7473.6842 5 0.5 0.168 0.405
7736.8421 5 -2.5 -0.045 0.193
7736.8421 5 -2.0714286 -0.037 0.199
7736.8421 5 -1.6428571 -0.026 0.207
7736.8421 5 -1.2142857 -0.009 0.22
7736.8421 5 -0.78571429 0.016 0.239
8000 0.26315789 0.071428571 0.243 0.301
7736.8421 5 -0.35714286 0.05 0.266
7736.8421 5 0.071428571 0.096 0.302
7736.8421 5 0.5 0.15 0.347
8000 5 -2.5 -0.049 0.149
8000 5 -2.0714286 -0.042 0.153
8000 5 -1.6428571 -0.032 0.161
8000 5 -1.2142857 -0.017 0.172
8000 5 -0.78571429 0.001 0.189
8000 5 -0.35714286 0.033 0.214
8000 5 0.071428571 0.076 0.247
8000 0.26315789 0.5 0.139 0.179
8000 5 0.5 0.127 0.286
3789.4737 0 0.5 -1.201 0.515
3000 0.52631579 -2.5 -1.696 0.422
3000 0.52631579 -2.0714286 -2.046 0.367
3000 0.52631579 -1.6428571 -2.663 0.232
3000 0.52631579 -1.2142857 -3.422 -0.008
3000 0.52631579 -0.78571429 -4.08 -0.368
3000 0.52631579 -0.35714286 -4.511 -0.82
3000 0.52631579 0.071428571 -4.867 -1.272
3000 0.52631579 0.5 -5.359 -1.659
3263.1579 0.52631579 -2.5 -1.369 0.388
3263.1579 0.52631579 -2.0714286 -1.509 0.356
4052.6316 0 -2.5 -0.688 0.598
3263.1579 0.52631579 -1.6428571 -1.837 0.287
3263.1579 0.52631579 -1.2142857 -2.38 0.161
3263.1579 0.52631579 -0.78571429 -3.049 -0.043
3263.1579 0.52631579 -0.35714286 -3.645 -0.323
3263.1579 0.52631579 0.071428571 -4.049 -0.607
3263.1579 0.52631579 0.5 -4.203 -0.77
3526.3158 0.52631579 -2.5 -1.142 0.386
3526.3158 0.52631579 -2.0714286 -1.145 0.373
3526.3158 0.52631579 -1.6428571 -1.211 0.352
3526.3158 0.52631579 -1.2142857 -1.355 0.328
4052.6316 0 -2.0714286 -0.64 0.588
3526.3158 0.52631579 -0.78571429 -1.581 0.301
3526.3158 0.52631579 -0.35714286 -1.876 0.27
3526.3158 0.52631579 0.071428571 -2.209 0.222
3526.3158 0.52631579 0.5 -2.527 0.149
3789.4737 0.52631579 -2.5 -0.886 0.465
3789.4737 0.52631579 -2.0714286 -0.851 0.456
3789.4737 0.52631579 -1.6428571 -0.829 0.451
3789.4737 0.52631579 -1.2142857 -0.825 0.451
3789.4737 0.52631579 -0.78571429 -0.85 0.459
3789.4737 0.52631579 -0.35714286 -0.916 0.474
4052.6316 0 -1.6428571 -0.61 0.576
3789.4737 0.52631579 0.071428571 -1.034 0.493
3789.4737 0.52631579 0.5 -1.208 0.511
4052.6316 0.52631579 -2.5 -0.608 0.585
4052.6316 0.52631579 -2.0714286 -0.579 0.573
4052.6316 0.52631579 -1.6428571 -0.555 0.564
4052.6316 0.52631579 -1.2142857 -0.536 0.562
4052.6316 0.52631579 -0.78571429 -0.523 0.567
4052.6316 0.52631579 -0.35714286 -0.52 0.579
4052.6316 0.52631579 0.071428571 -0.54 0.598
4052.6316 0.52631579 0.5 -0.593 0.626
4052.6316 0 -1.2142857 -0.582 0.571
4315.7895 0.52631579 -2.5 -0.388 0.666
4315.7895 0.52631579 -2.0714286 -0.37 0.656
4315.7895 0.52631579 -1.6428571 -0.352 0.646
4315.7895 0.52631579 -1.2142857 -0.335 0.641
4315.7895 0.52631579 -0.78571429 -0.319 0.643
4315.7895 0.52631579 -0.35714286 -0.305 0.652
4315.7895 0.52631579 0.071428571 -0.296 0.669
4315.7895 0.52631579 0.5 -0.303 0.694
4578.9474 0.52631579 -2.5 -0.223 0.701
4578.9474 0.52631579 -2.0714286 -0.213 0.698
4052.6316 0 -0.78571429 -0.557 0.573
4578.9474 0.52631579 -1.6428571 -0.2 0.694
4578.9474 0.52631579 -1.2142857 -0.186 0.691
4578.9474 0.52631579 -0.78571429 -0.171 0.692
4578.9474 0.52631579 -0.35714286 -0.155 0.7
4578.9474 0.52631579 0.071428571 -0.14 0.716
4578.9474 0.52631579 0.5 -0.131 0.741
4842.1053 0.52631579 -2.5 -0.105 0.703
4842.1053 0.52631579 -2.0714286 -0.099 0.706
4842.1053 0.52631579 -1.6428571 -0.089 0.709
4052.6316 0 -0.35714286 -0.546 0.583
4842.1053 0.52631579 -1.2142857 -0.077 0.712
4842.1053 0.52631579 -0.78571429 -0.062 0.716
4842.1053 0.52631579 -0.35714286 -0.045 0.726
4842.1053 0.52631579 0.071428571 -0.027 0.743
4842.1053 0.52631579 0.5 -0.012 0.768
5105.2632 0.52631579 -2.5 -0.022 0.689
5105.2632 0.52631579 -2.0714286 -0.019 0.692
5105.2632 0.52631579 -1.6428571 -0.01 0.699
5105.2632 0.52631579 -1.2142857 0.004 0.708
5105.2632 0.52631579 -0.78571429 0.019 0.718
4052.6316 0 0.071428571 -0.557 0.602
5105.2632 0.52631579 -0.35714286 0.037 0.731
5105.2632 0.52631579 0.071428571 0.057 0.75
5105.2632 0.52631579 0.5 0.076 0.777
5368.4211 0.52631579 -2.5 0.029 0.659
5368.4211 0.52631579 -2.0714286 0.037 0.665
5368.4211 0.52631579 -1.6428571 0.047 0.674
5368.4211 0.52631579 -1.2142857 0.061 0.686
5368.4211 0.52631579 -0.78571429 0.079 0.7
5368.4211 0.52631579 -0.35714286 0.099 0.718
5368.4211 0.52631579 0.071428571 0.122 0.741
5368.4211 0.52631579 0.5 0.142 0.769
4052.6316 0 0.5 -0.6 0.63
5631.5789 0.52631579 -2.5 0.068 0.623
3000 0 -1.2142857 -3.887 -0.182
5631.5789 0.52631579 -2.0714286 0.074 0.63
5631.5789 0.52631579 -1.6428571 0.085 0.638
5631.5789 0.52631579 -1.2142857 0.101 0.653
5631.5789 0.52631579 -0.78571429 0.123 0.669
5631.5789 0.52631579 -0.35714286 0.145 0.69
5631.5789 0.52631579 0.071428571 0.169 0.716
5631.5789 0.52631579 0.5 0.193 0.746
5894.7368 0.52631579 -2.5 0.089 0.579
5894.7368 0.52631579 -2.0714286 0.097 0.585
4315.7895 0 -2.5 -0.435 0.687
5894.7368 0.52631579 -1.6428571 0.113 0.594
5894.7368 0.52631579 -1.2142857 0.13 0.608
5894.7368 0.52631579 -0.78571429 0.149 0.63
5894.7368 0.52631579 -0.35714286 0.172 0.649
5894.7368 0.52631579 0.071428571 0.202 0.675
5894.7368 0.52631579 0.5 0.227 0.71
6157.8947 0.52631579 -2.5 0.113 0.535
6157.8947 0.52631579 -2.0714286 0.121 0.546
6157.8947 0.52631579 -1.6428571 0.128 0.549
6157.8947 0.52631579 -1.2142857 0.144 0.561
4315.7895 0 -2.0714286 -0.411 0.679
6157.8947 0.52631579 -0.78571429 0.174 0.587
6157.8947 0.52631579 -0.35714286 0.2 0.609
6157.8947 0.52631579 0.071428571 0.221 0.63
6157.8947 0.52631579 0.5 0.248 0.665
6421.0526 0.52631579 -2.5 0.122 0.499
6421.0526 0.52631579 -2.0714286 0.128 0.504
6421.0526 0.52631579 -1.6428571 0.137 0.515
6421.0526 0.52631579 -1.2142857 0.149 0.525
6421.0526 0.52631579 -0.78571429 0.177 0.542
6421.0526 0.52631579 -0.35714286 0.197 0.563
4315.7895 0 -1.6428571 -0.39 0.667
6421.0526 0.52631579 0.071428571 0.231 0.592
6421.0526 0.52631579 0.5 0.261 0.624
6684.2105 0.52631579 -2.5 0.12 0.446
6684.2105 0.52631579 -2.0714286 0.128 0.452
6684.2105 0.52631579 -1.6428571 0.139 0.461
6684.2105 0.52631579 -1.2142857 0.152 0.47
6684.2105 0.52631579 -0.78571429 0.17 0.486
6684.2105 0.52631579 -0.35714286 0.2 0.497
6684.2105 0.52631579 0.071428571 0.193 0.509
6684.2105 0.52631579 0.5 0.251 0.558
4315.7895 0 -1.2142857 -0.367 0.659
6947.3684 0.52631579 -2.5 0.139 0.399
6947.3684 0.52631579 -2.0714286 0.145 0.399
6947.3684 0.52631579 -1.6428571 0.143 0.404
6947.3684 0.52631579 -1.2142857 0.133 0.394
6947.3684 0.52631579 -0.78571429 0.165 0.425
6947.3684 0.52631579 -0.35714286 0.164 0.412
6947.3684 0.52631579 0.071428571 0.146 0.412
6947.3684 0.52631579 0.5 0.206 0.457
7210.5263 0.52631579 -2.5 0.024 0.286
7210.5263 0.52631579 -2.0714286 0.019 0.277
4315.7895 0 -0.78571429 -0.344 0.656
7210.5263 0.52631579 -1.6428571 0.114 0.325
7210.5263 0.52631579 -1.2142857 0.116 0.327
7210.5263 0.52631579 -0.78571429 0.097 0.328
7210.5263 0.52631579 -0.35714286 0.118 0.34
7210.5263 0.52631579 0.071428571 0.116 0.332
7210.5263 0.52631579 0.5 0.142 0.374
7473.6842 0.52631579 -2.5 -0.038 0.204
7473.6842 0.52631579 -2.0714286 -0.041 0.203
7473.6842 0.52631579 -1.6428571 0.073 0.261
4315.7895 0 -0.35714286 -0.324 0.661
7473.6842 0.52631579 -1.2142857 0.023 0.248
7473.6842 0.52631579 -0.78571429 0.073 0.269
7473.6842 0.52631579 -0.35714286 0.134 0.333
7473.6842 0.52631579 0.071428571 0.191 0.392
7473.6842 0.52631579 0.5 0.256 0.474
7736.8421 0.52631579 -2.5 0.2 0.334
7736.8421 0.52631579 -2.0714286 0.206 0.332
7736.8421 0.52631579 -1.6428571 0.212 0.349
7736.8421 0.52631579 -1.2142857 0.212 0.363
7736.8421 0.52631579 -0.78571429 0.225 0.372
4315.7895 0 0.071428571 -0.311 0.676
7736.8421 0.52631579 -0.35714286 0.252 0.408
7736.8421 0.52631579 0.071428571 0.216 0.397
7736.8421 0.52631579 0.5 0.196 0.363
8000 0.52631579 -2.5 0.204 0.204
8000 0.52631579 -2.0714286 0.204 0.209
8000 0.52631579 -1.6428571 0.211 0.217
8000 0.52631579 -1.2142857 0.116 0.225
8000 0.52631579 -0.78571429 0.255 0.235
8000 0.52631579 -0.35714286 0.272 0.273
8000 0.52631579 0.071428571 0.221 0.284
8000 0.52631579 0.5 0.145 0.194
4315.7895 0 0.5 -0.313 0.7
3000 0.78947368 -2.5 -1.571 0.455
3000 0.78947368 -2.0714286 -1.939 0.411
3000 0.78947368 -1.6428571 -2.52 0.288
3000 0.78947368 -1.2142857 -3.251 0.064
3000 0.78947368 -0.78571429 -3.904 -0.274
3000 0.78947368 -0.35714286 -4.335 -0.704
3000 0.78947368 0.071428571 -4.646 -1.135
3000 0.78947368 0.5 -4.927 -1.479
3263.1579 0.78947368 -2.5 -1.277 0.422
3263.1579 0.78947368 -2.0714286 -1.412 0.397
4578.9474 0 -2.5 -0.244 0.725
3263.1579 0.78947368 -1.6428571 -1.736 0.327
3263.1579 0.78947368 -1.2142857 -2.27 0.203
3263.1579 0.78947368 -0.78571429 -2.935 0.001
3263.1579 0.78947368 -0.35714286 -3.542 -0.283
3263.1579 0.78947368 0.071428571 -3.989 -0.596
3263.1579 0.78947368 0.5 -4.226 -0.827
3526.3158 0.78947368 -2.5 -1.062 0.414
3526.3158 0.78947368 -2.0714286 -1.08 0.397
3526.3158 0.78947368 -1.6428571 -1.159 0.373
3526.3158 0.78947368 -1.2142857 -1.32 0.344
4578.9474 0 -2.0714286 -0.232 0.725
3000 0 -0.78571429 -4.469 -0.566
3526.3158 0.78947368 -0.78571429 -1.566 0.311
3526.3158 0.78947368 -0.35714286 -1.88 0.271
3526.3158 0.78947368 0.071428571 -2.224 0.213
3526.3158 0.78947368 0.5 -2.544 0.13
3789.4737 0.78947368 -2.5 -0.837 0.47
3789.4737 0.78947368 -2.0714286 -0.813 0.459
3789.4737 0.78947368 -1.6428571 -0.801 0.453
3789.4737 0.78947368 -1.2142857 -0.807 0.453
3789.4737 0.78947368 -0.78571429 -0.841 0.46
3789.4737 0.78947368 -0.35714286 -0.918 0.474
4578.9474 0 -1.6428571 -0.22 0.72
3789.4737 0.78947368 0.071428571 -1.046 0.493
3789.4737 0.78947368 0.5 -1.23 0.507
4052.6316 0.78947368 -2.5 -0.575 0.58
4052.6316 0.78947368 -2.0714286 -0.554 0.567
4052.6316 0.78947368 -1.6428571 -0.536 0.559
4052.6316 0.78947368 -1.2142857 -0.522 0.558
4052.6316 0.78947368 -0.78571429 -0.513 0.564
4052.6316 0.78947368 -0.35714286 -0.515 0.577
4052.6316 0.78947368 0.071428571 -0.539 0.597
4052.6316 0.78947368 0.5 -0.598 0.625
4578.9474 0 -1.2142857 -0.205 0.715
4315.7895 0.78947368 -2.5 -0.368 0.656
4315.7895 0.78947368 -2.0714286 -0.354 0.646
4315.7895 0.78947368 -1.6428571 -0.339 0.637
4315.7895 0.78947368 -1.2142857 -0.326 0.634
4315.7895 0.78947368 -0.78571429 -0.312 0.637
4315.7895 0.78947368 -0.35714286 -0.3 0.648
4315.7895 0.78947368 0.071428571 -0.294 0.666
4315.7895 0.78947368 0.5 -0.302 0.691
